96.5026	11	0.00211
96.8055	21	0.00754
97.5293	26	0.00419
97.7188	18	0.00791
98.3213	11	0.00219
99.4067	26	0.00626
100.7144	28	0.00406
105.4803	34	0.00753
105.5642	18	0.00493
106.7540	11	0.00657
108.1659	30	0.0101
110.0535	24	0.00648
111.9920	12	0.00222
117.7377	25	0.00721
118.2916	15	0.0029
122.9828	13	0.00291
124.7486	9	0.00247
126.0544	11	0.00573
130.0671	24	0.0065
132.6500	10	0.00238
133.0134	15	0.00316
138.8669	22	0.0075
141.6475	20	0.00569
142.0962	15	0.0059
144.0023	15	0.00608
146.1371	16	0.00611
146.2048	21	0.00537
150.3921	19	0.00922
154.0351	22	0.00577
156.9421	15	0.00398
160.5991	17	0.00616
162.8864	18	0.00707
164.2891	22	0.00778
165.9494	16	0.00483
166.1442	21	0.00736
167.3052	27	0.00942
167.3546	16	0.0061
168.0399	34	0.00638
168.6081	11	0.00694
170.9131	17	0.00596
170.9825	20	0.0113
173.0539	18	0.00436
174.5654	16	0.00515
176.1786	35	0.00927
176.5153	29	0.00678
180.0349	21	0.00803
181.6392	16	0.00975
192.9850	20	0.00613
194.3352	15	0.00375
194.4276	25	0.00507
201.3121	25	0.0075
204.9355	21	0.00606
207.8899	15	0.00895
208.9147	35	0.00663
210.5437	18	0.00699
211.2629	24	0.0112
222.2320	14	0.00747
223.1765	25	0.0107
224.0679	44	0.0104
224.7471	14	0.00483
234.8812	15	0.00729
235.7017	18	0.00541
240.2216	17	0.00682
248.3296	16	0.011
248.7987	12	0.0103
252.5696	32	0.00795
255.0437	18	0.00737
255.1787	21	0.00646
255.2325	773	0.0117
255.3924	27	0.00879
256.2339	135	0.00872
256.4550	12	0.00442
257.1421	18	0.00962
270.4776	25	0.0109
273.9436	11	0.00356
274.9078	23	0.0124
276.9254	17	0.0135
278.7877	18	0.00573
280.1068	25	0.0108
281.0555	17	0.00938
281.0955	29	0.0123
281.1478	11	0.00335
281.1776	15	0.0085
281.2461	1056	0.0115
281.8646	15	0.0103
282.2507	132	0.0162
282.9616	16	0.00526
286.1520	11	0.00353
306.0952	15	0.00853
375.7120	10	0.00416
406.2651	19	0.0122
440.2266	13	0.00391
462.2745	18	0.0107
463.2963	17	0.0128
480.3061	155	0.0149
481.3095	11	0.00714
488.2861	20	0.0173
488.3143	36	0.0231
506.3100	13	0.0113
506.3392	18	0.0137
510.7374	9	0.00499
672.4516	21	0.0161
700.7563	11	0.00807
743.2689	17	0.0127
744.0701	17	0.0095
744.1982	27	0.0135
744.4868	18	0.0101
744.5525	922	0.0221
745.3128	9	0.00603
745.5526	162	0.0205
803.0933	10	0.00626
1089.4067	16	0.0196
1134.3874	9	0.0148
1160.8342	19	0.0245
1167.4076	18	0.0173
1172.2941	17	0.0262
1183.9598	19	0.021
1193.5068	11	0.00744
1200.9005	10	0.00717
1209.0442	19	0.0216
1217.3933	19	0.0261
1229.8542	20	0.0267
1230.3453	21	0.0222
1244.4964	10	0.0149
