95.1166	18	0.00464
96.0505	18	0.0066
96.3776	19	0.00529
97.3723	16	0.00448
97.4038	23	0.00621
97.8524	10	0.00409
97.9722	12	0.003
98.0242	35	0.00667
98.2957	9	0.00315
98.3038	14	0.00366
98.4617	26	0.00792
98.7248	27	0.00623
99.0930	11	0.00309
99.4340	18	0.00694
99.5288	28	0.0057
99.7160	25	0.00692
99.8131	10	0.00207
100.7665	18	0.00263
101.5095	18	0.00488
101.9448	10	0.00209
102.0411	20	0.00432
102.0810	11	0.00211
102.2412	15	0.00626
102.3536	24	0.00683
102.6693	10	0.00341
102.9517	17	0.00348
103.1115	17	0.00723
103.1363	27	0.0128
103.2012	20	0.00529
103.7200	29	0.00588
104.0304	15	0.00375
104.3097	19	0.00688
104.3216	20	0.00515
104.4371	19	0.00325
104.5297	20	0.00719
104.7686	9	0.00219
104.9552	13	0.00294
105.5846	16	0.00504
106.7691	13	0.00395
106.8278	34	0.0053
106.9646	26	0.0056
108.0055	9	0.00222
108.0315	18	0.00282
108.6097	21	0.00724
108.7330	12	0.00547
108.9822	14	0.00307
109.1704	30	0.0061
109.2811	13	0.00631
110.0465	19	0.00614
110.0732	9	0.00224
110.4511	29	0.00846
110.5534	23	0.00906
111.8216	21	0.00599
113.0299	31	0.00779
113.0539	13	0.00217
113.6457	15	0.00329
113.9065	13	0.00317
114.1813	26	0.00491
114.4273	16	0.00418
114.5219	16	0.00614
114.8545	19	0.00641
115.4730	19	0.00577
115.7384	15	0.00406
115.7570	15	0.00631
116.7135	20	0.00374
117.0872	21	0.00617
118.1787	11	0.00324
118.2550	14	0.00545
118.4858	14	0.00522
119.0117	23	0.0058
119.0858	15	0.00344
119.1292	18	0.00747
119.4088	10	0.00241
119.5894	15	0.00443
120.0361	10	0.00341
120.0880	14	0.00443
120.2450	29	0.00549
120.3505	20	0.00533
120.8459	10	0.00236
121.1883	10	0.00228
121.6480	11	0.00237
121.8431	20	0.00707
122.0747	15	0.00442
122.1005	19	0.00487
122.3779	19	0.00573
122.7015	15	0.00652
122.7995	14	0.00814
123.1825	14	0.00665
124.5309	18	0.0067
124.7733	25	0.00597
125.5032	23	0.00479
125.8635	24	0.00601
125.9041	12	0.00452
125.9887	27	0.00598
126.1299	15	0.00872
126.6396	26	0.00455
126.7791	13	0.00349
126.7930	11	0.0035
126.8825	17	0.00434
127.0123	9	0.00249
127.3979	17	0.00858
127.7574	20	0.00665
127.9906	21	0.0049
128.6951	18	0.00483
128.7752	20	0.00361
128.8076	26	0.00613
128.8349	16	0.00674
129.0704	10	0.00235
129.4776	16	0.0067
129.5444	20	0.00565
129.6265	14	0.00443
129.6417	19	0.00592
129.6886	19	0.0067
130.3174	10	0.00245
130.7552	18	0.0053
130.7698	18	0.00663
131.2508	19	0.00685
131.9998	15	0.008
132.0189	9	0.00246
132.4275	11	0.00248
132.6562	39	0.0071
132.6828	12	0.00222
133.4991	9	0.00247
133.6000	18	0.00352
133.7242	13	0.00335
133.9134	14	0.00565
134.1142	15	0.00668
134.7528	12	0.005
136.1717	23	0.00684
136.2690	16	0.00471
136.5240	41	0.00557
136.5726	36	0.0063
136.6303	14	0.0021
136.9417	11	0.00363
137.1945	26	0.00517
137.5882	13	0.0024
137.6378	32	0.00749
138.2670	18	0.00909
138.3368	24	0.00705
138.5390	18	0.00403
138.6715	18	0.00581
138.9184	22	0.0104
139.1823	9	0.00252
139.4193	20	0.00575
139.8117	12	0.00228
140.1744	15	0.0067
141.1969	20	0.00901
141.3812	15	0.00602
141.9460	22	0.00577
142.1024	9	0.00263
142.3490	14	0.00585
143.7206	9	0.00132
144.1726	15	0.00497
145.1165	14	0.005
145.1725	16	0.00399
145.3948	19	0.00388
145.7947	15	0.00355
146.2255	24	0.00641
146.3679	21	0.00813
147.6850	28	0.00687
148.1280	17	0.0111
148.1582	20	0.00706
148.6613	33	0.00702
148.7746	22	0.00532
149.3030	26	0.00834
149.4447	19	0.00717
150.0982	20	0.00721
150.1121	15	0.00361
150.1786	10	0.00389
150.2100	15	0.00798
150.4687	30	0.00704
151.6851	10	0.00391
153.4228	11	0.00385
153.4911	13	0.00253
153.7462	14	0.00751
154.3720	12	0.00371
154.5916	11	0.00268
154.8194	28	0.00849
155.1205	12	0.00658
155.1800	14	0.00933
155.4185	24	0.00781
155.4333	15	0.0043
155.6490	17	0.00898
156.0546	11	0.00276
156.5909	22	0.00852
156.8317	28	0.00719
157.2467	12	0.00254
157.2678	25	0.00826
157.7159	18	0.00549
158.1004	11	0.00252
158.2167	20	0.00528
158.8967	15	0.00354
159.4500	13	0.0061
159.4682	22	0.00488
159.5120	17	0.005
159.7400	15	0.00498
160.3143	21	0.00495
160.8235	19	0.00726
160.8897	9	0.00271
161.0817	16	0.00623
161.2713	15	0.00496
161.7030	35	0.00726
161.7762	23	0.0076
161.8197	37	0.00653
162.2772	13	0.0025
163.8098	16	0.00506
163.8387	11	0.00401
163.8682	19	0.00694
163.9748	18	0.00883
164.2923	21	0.00445
164.3898	14	0.00405
164.7623	15	0.00394
165.3283	11	0.00534
165.4177	9	0.00572
165.4440	12	0.00402
165.4720	15	0.00637
166.3390	15	0.00508
166.3973	12	0.00249
166.9208	21	0.00991
166.9626	15	0.00374
167.0670	23	0.00872
167.9809	10	0.00403
168.0906	19	0.00779
168.1500	20	0.00742
168.8534	21	0.01
169.1892	18	0.00948
169.2248	24	0.00786
169.3204	16	0.00652
169.3933	28	0.0122
169.4551	11	0.00439
169.5699	17	0.0107
169.6457	19	0.00628
170.1179	28	0.00708
170.1718	22	0.00646
170.5468	20	0.00577
170.8088	17	0.00465
172.6845	15	0.0048
172.7303	18	0.00735
172.8606	25	0.00924
173.1877	10	0.0041
173.2150	23	0.00797
173.4673	21	0.0102
173.7406	17	0.00725
173.8201	12	0.00398
174.3737	20	0.00745
174.5152	20	0.00758
174.6133	11	0.00284
175.2500	21	0.00722
175.2634	25	0.00395
176.1212	21	0.00875
176.1744	9	0.00284
176.8335	11	0.00396
177.2079	12	0.0041
177.7826	25	0.00758
178.0030	14	0.00549
178.2120	18	0.00319
178.3805	18	0.0102
178.6317	25	0.00745
178.7843	9	0.00286
180.5466	16	0.00634
181.2439	20	0.0073
181.5877	16	0.00512
181.6858	25	0.0075
182.2209	19	0.00608
182.2346	29	0.00967
182.5033	12	0.00522
183.1684	18	0.00672
184.0364	18	0.00476
184.1396	12	0.00262
184.7651	19	0.0122
184.9996	20	0.00592
185.1440	17	0.00515
185.7556	32	0.0094
185.9986	13	0.00508
186.3816	27	0.00686
186.8098	22	0.0121
186.9798	16	0.00922
187.3619	11	0.00295
187.6815	19	0.00588
187.8004	11	0.00274
188.1335	17	0.00533
188.2732	12	0.00441
189.0795	29	0.00569
189.1026	11	0.00431
189.2293	18	0.00792
189.5506	17	0.0103
189.5777	16	0.00503
189.7954	12	0.00446
189.8742	12	0.00403
190.2056	19	0.00929
190.2250	17	0.0111
190.3334	14	0.0051
190.3964	10	0.00305
190.6257	25	0.00828
191.2123	15	0.0103
192.1158	11	0.00289
192.7792	19	0.00759
193.3272	13	0.00378
193.5075	10	0.00299
194.2794	25	0.00744
194.3318	20	0.00821
194.7954	13	0.00433
195.1711	28	0.00971
195.2160	19	0.00854
195.3429	21	0.00765
195.4374	22	0.00856
196.0035	11	0.00439
196.1373	11	0.00292
196.3104	21	0.00954
196.3568	20	0.00865
196.4519	18	0.00817
196.5409	9	0.00309
196.7795	13	0.00155
196.8525	12	0.0072
197.1503	27	0.00993
197.6471	15	0.00996
197.8876	16	0.00345
198.3193	24	0.0109
198.3321	28	0.0089
198.9659	28	0.00514
199.0407	10	0.00292
199.3054	18	0.00951
200.2817	25	0.0128
201.2650	12	0.009
201.2852	18	0.00839
201.7963	24	0.00835
201.8546	23	0.00764
202.2451	38	0.00833
202.4896	20	0.00642
202.7754	25	0.00991
203.6445	18	0.00536
204.0977	19	0.00497
204.9743	11	0.00298
205.4309	36	0.00633
205.8205	14	0.00558
206.3544	29	0.00926
206.4504	13	0.00412
207.1804	20	0.00695
207.2505	11	0.00459
208.6669	14	0.00709
208.9571	20	0.00698
209.3685	21	0.0102
209.5577	22	0.00739
209.6016	18	0.00783
210.2789	16	0.0064
210.4170	18	0.0083
211.2422	15	0.00571
212.0723	18	0.00942
212.4422	26	0.01
212.7793	26	0.00987
212.9485	20	0.0134
213.0680	17	0.0069
213.8928	10	0.00895
214.0719	18	0.00791
214.2232	14	0.00411
214.3755	15	0.00459
214.4294	11	0.00305
214.6258	22	0.0102
214.9709	22	0.00845
215.5899	15	0.00318
216.1133	20	0.00818
216.3137	18	0.0136
216.5802	32	0.00845
217.0598	27	0.00764
217.2102	11	0.00307
217.2979	19	0.00561
217.4493	20	0.00881
217.6244	21	0.00897
217.8478	18	0.00831
218.5676	13	0.00577
218.7009	15	0.00909
219.0718	13	0.00614
219.2728	13	0.00276
219.5873	26	0.00835
220.1330	14	0.00333
220.2570	27	0.00848
220.3277	40	0.0113
220.6778	21	0.00606
220.8330	22	0.01
220.9067	23	0.00514
221.0871	15	0.00585
222.2291	25	0.00652
222.4301	21	0.00822
222.4477	13	0.00472
222.7154	9	0.00319
222.8547	12	0.00437
222.9932	18	0.00882
224.1139	16	0.0101
224.5926	18	0.00543
224.9057	17	0.00725
224.9633	13	0.00574
225.5436	13	0.00457
225.6754	34	0.00944
225.8259	19	0.00634
225.8919	23	0.00735
226.2848	10	0.00634
226.3268	18	0.00888
226.7580	24	0.00921
226.7993	22	0.00877
227.4734	21	0.00614
228.0430	24	0.00605
228.1786	14	0.00626
228.3648	16	0.00741
228.5618	16	0.00936
228.7300	18	0.00851
228.7753	22	0.00537
229.3170	16	0.00933
229.6088	18	0.00985
229.6655	25	0.0108
229.8897	15	0.0054
229.9894	19	0.00762
230.2915	9	0.00325
231.0760	10	0.00326
231.1671	25	0.00687
232.3536	15	0.00461
232.6213	12	0.00968
232.7384	11	0.00328
232.9578	25	0.00828
233.1785	16	0.00543
233.2092	13	0.00455
234.6837	19	0.0124
234.7708	29	0.0137
235.1309	25	0.0113
235.2093	50	0.00731
235.4342	25	0.00934
235.5331	15	0.00573
236.3169	16	0.0077
236.3455	20	0.00579
236.3670	15	0.00887
236.4889	16	0.00477
236.5888	25	0.0107
236.6859	15	0.0097
236.7674	57	0.0136
236.8610	16	0.0051
237.2225	1924	0.0103
237.3274	9	0.00329
237.3858	12	0.00323
237.7234	14	0.0109
237.9057	10	0.00319
238.2266	296	0.00993
238.7441	15	0.00533
239.2071	15	0.00791
239.2325	31	0.013
239.3267	12	0.00484
239.5245	16	0.00531
241.3512	12	0.00443
241.6703	18	0.00403
242.0109	10	0.00334
242.2128	15	0.00569
242.3391	17	0.00764
242.6154	21	0.0111
242.9968	22	0.00921
243.1719	14	0.00482
244.0188	11	0.00345
244.1289	14	0.00666
245.1668	11	0.00337
245.2352	23	0.0125
245.2619	14	0.00663
247.0842	16	0.00555
247.4807	12	0.0119
247.5103	19	0.00887
247.6948	21	0.00919
247.8478	19	0.00588
248.1008	11	0.00828
248.2415	15	0.0063
248.7621	21	0.0105
249.3210	19	0.00997
249.7836	12	0.00341
249.9941	12	0.012
250.2530	135	0.00967
250.3371	17	0.0107
250.4319	21	0.00953
250.5246	9	0.00502
251.1041	19	0.00718
251.1799	18	0.00754
251.2356	48	0.00726
251.4299	16	0.0107
251.7365	17	0.00961
251.8198	22	0.0107
251.9063	21	0.0144
252.0056	22	0.00832
252.0353	19	0.00856
252.5614	12	0.00343
253.2145	15	0.00463
254.2225	15	0.00587
254.7613	19	0.00962
254.9590	20	0.0115
255.2313	43	0.00993
255.3584	15	0.0108
255.4745	10	0.00353
255.5518	14	0.00633
255.6971	22	0.01
255.7187	17	0.0111
257.1534	24	0.00796
257.2788	20	0.0108
257.3560	17	0.0101
257.5333	12	0.00487
257.5852	26	0.00927
257.7882	17	0.00953
257.8037	14	0.00476
258.0284	12	0.00325
259.1301	19	0.00879
259.1774	15	0.00494
259.5321	12	0.00348
259.8185	17	0.00416
259.8476	12	0.00489
261.6324	36	0.0107
261.9104	17	0.00996
262.1044	10	0.00347
262.2468	20	0.0103
262.9286	21	0.00921
262.9615	32	0.00731
263.1916	33	0.0148
263.2384	1498	0.0116
263.3846	10	0.00527
263.6379	10	0.00336
263.8083	9	0.00347
263.8494	18	0.00448
263.9756	14	0.00488
264.2409	132	0.0129
264.5389	16	0.00636
264.9351	9	0.00548
264.9860	30	0.00974
265.0142	23	0.0101
265.0936	34	0.00846
265.1758	17	0.00376
265.2535	1727	0.0102
265.4074	12	0.00494
265.4943	9	0.00348
266.0934	16	0.00936
266.1722	17	0.00994
266.2524	238	0.0162
266.5491	13	0.0032
267.2490	21	0.00654
268.2642	236	0.0118
268.8425	13	0.00322
269.1558	15	0.006
269.2013	23	0.00645
269.2704	48	0.00999
269.4348	9	0.00362
269.7254	22	0.00974
270.4214	10	0.0034
270.5909	28	0.00797
270.8546	18	0.00893
271.3150	13	0.00356
271.9964	22	0.0073
272.9080	11	0.00344
273.2103	17	0.0146
273.2491	11	0.00689
273.4937	24	0.0134
274.3383	13	0.00325
276.2476	26	0.011
276.6981	14	0.00812
277.1363	10	0.00345
277.9505	21	0.0142
278.2086	9	0.00357
278.2492	60	0.0104
279.0927	18	0.00572
279.2160	15	0.00726
279.2496	11	0.00334
279.3981	12	0.00489
279.9076	10	0.00521
280.1799	11	0.00684
280.2688	16	0.0113
280.9237	18	0.00681
281.1105	26	0.0114
281.2033	20	0.0089
281.2490	56	0.0125
281.2855	95	0.00872
281.7684	27	0.00926
282.2335	25	0.00998
282.2794	1404	0.0117
282.8300	13	0.0033
283.1585	16	0.00657
283.1947	32	0.00805
283.2297	15	0.00639
283.2646	907	0.0137
283.5005	13	0.00344
283.5628	16	0.0098
283.6814	14	0.00808
283.8575	10	0.00349
283.9039	19	0.00862
284.2443	23	0.0107
284.2673	83	0.0153
284.3339	17	0.00681
284.4306	11	0.00363
284.4550	12	0.00326
285.9115	11	0.0049
285.9970	24	0.0143
286.2129	9	0.00362
286.4982	19	0.0102
286.6555	22	0.00984
287.4659	14	0.0085
287.8884	17	0.00612
288.2778	17	0.0078
288.7198	18	0.0112
288.9513	20	0.01
288.9741	22	0.007
289.0421	17	0.00602
290.0295	20	0.0114
290.1053	12	0.00537
290.9905	15	0.00353
291.0303	24	0.0104
291.9187	12	0.00538
291.9584	26	0.0123
293.7160	20	0.00653
294.2164	25	0.0112
294.6062	18	0.00811
295.3145	15	0.00528
295.6477	14	0.0105
295.6974	16	0.00607
296.1781	10	0.00369
296.2554	13	0.0104
296.2976	26	0.00849
296.7844	9	0.00368
297.3127	20	0.00942
298.2436	16	0.00518
298.2746	116	0.016
299.2657	15	0.00494
299.2780	15	0.00856
300.6268	25	0.0101
301.4379	10	0.00743
302.7888	17	0.0105
302.9829	13	0.00901
305.2606	21	0.0107
305.5355	10	0.00362
305.9892	10	0.00375
306.2742	10	0.00555
306.4463	19	0.00596
307.2250	18	0.0103
307.5327	11	0.00549
307.5491	19	0.012
307.6208	20	0.0151
307.6565	13	0.00864
307.7190	32	0.0112
307.7834	11	0.00366
307.8125	10	0.00377
307.9001	29	0.00948
307.9273	24	0.0102
308.0185	28	0.0147
308.0988	27	0.0108
308.1633	17	0.0117
308.2005	47	0.0127
308.2959	7223	0.0139
308.3313	20	0.00973
308.3590	15	0.00684
308.4633	19	0.00826
308.4848	11	0.00366
308.5365	11	0.00536
308.5739	18	0.00666
308.6090	9	0.00376
308.6698	11	0.00545
308.6885	9	0.00558
308.7143	11	0.00194
308.7456	18	0.00776
308.7691	9	0.0057
309.1249	15	0.00364
309.2402	22	0.00658
309.2988	719	0.0122
309.7102	18	0.00812
310.3460	13	0.00522
310.4303	13	0.00371
311.0609	13	0.0036
311.2259	25	0.0102
311.2803	14	0.00511
312.1011	9	0.00378
312.3704	9	0.0039
313.5838	13	0.00347
315.2680	11	0.00382
316.0105	13	0.00509
317.1657	12	0.0108
318.0194	16	0.00472
318.4205	16	0.00552
320.9512	11	0.00374
322.2749	65	0.00671
322.8759	23	0.00733
323.0360	18	0.0103
323.2989	19	0.00709
323.6518	15	0.00671
324.2900	935	0.0147
324.5350	15	0.00659
324.7201	12	0.00554
324.7720	9	0.0097
324.8934	10	0.00575
325.2920	127	0.0125
326.2639	15	0.0104
326.3066	82	0.00655
340.2866	22	0.00995
342.2638	20	0.0102
342.8397	11	0.00779
343.2393	28	0.00977
348.9347	16	0.0154
352.6070	15	0.00731
355.2104	10	0.00598
355.5042	22	0.012
355.5379	14	0.00568
359.0683	15	0.00715
360.8370	18	0.0135
363.5897	19	0.00719
367.5227	19	0.0133
368.1408	17	0.0107
368.7341	12	0.00795
368.9025	23	0.0102
370.3997	19	0.0118
370.4423	22	0.0161
372.8759	9	0.00613
377.2672	12	0.0123
378.1203	9	0.00215
378.2444	18	0.00925
380.0274	28	0.0137
385.1258	20	0.015
385.2898	17	0.00891
386.5559	35	0.0109
386.9495	14	0.00625
387.3105	12	0.0125
387.5677	14	0.00975
387.9996	14	0.00791
389.7290	15	0.0105
390.6673	17	0.0137
391.2453	12	0.0122
394.2834	19	0.0103
394.8523	18	0.00713
395.4647	16	0.00548
396.6432	19	0.0142
396.8866	24	0.0127
401.6413	15	0.00691
402.7894	14	0.00573
404.6791	16	0.0134
408.2326	12	0.0039
411.4731	15	0.007
412.1649	9	0.00434
412.3520	9	0.00658
415.0027	13	0.0121
415.3036	9	0.0045
415.9155	10	0.00422
417.2652	20	0.013
418.0254	26	0.00878
422.6997	13	0.0063
424.6767	11	0.00902
426.3452	18	0.0114
426.4865	26	0.0134
428.7405	22	0.0103
430.1534	21	0.0134
432.2778	33	0.0156
433.9051	12	0.00613
439.3658	9	0.00448
439.7678	24	0.0145
440.4271	12	0.00646
442.2741	13	0.00443
446.7027	21	0.00787
446.7792	27	0.0153
447.2718	11	0.00441
447.5860	14	0.00622
448.2270	13	0.00432
450.6154	15	0.0153
450.8328	10	0.00661
451.6125	9	0.00454
452.8432	12	0.0111
455.3991	10	0.009
456.8135	13	0.0045
458.3065	17	0.00955
458.8185	17	0.0154
462.1819	12	0.0134
463.2275	15	0.0111
463.3730	31	0.0132
464.3285	15	0.013
466.4305	21	0.0105
466.4838	18	0.0141
468.0455	16	0.00829
468.3904	15	0.00876
469.8572	15	0.0103
471.0501	24	0.0239
471.1372	21	0.0169
471.9063	27	0.0137
472.4137	14	0.0062
472.8826	16	0.00594
473.1098	28	0.0137
475.0971	18	0.00782
475.3415	10	0.00451
476.4254	24	0.0112
476.6332	21	0.00591
476.9565	22	0.0176
478.4746	11	0.00667
478.7285	21	0.0147
480.4336	18	0.0132
480.4503	16	0.00856
481.2705	17	0.0128
482.7724	12	0.00445
483.3172	16	0.0133
483.8648	22	0.0121
484.6502	13	0.00656
484.7794	13	0.00675
486.9411	18	0.0153
488.1740	23	0.0138
488.5833	24	0.0154
488.7705	21	0.016
489.0831	15	0.0138
489.5005	14	0.0135
490.3676	11	0.00694
491.4903	12	0.0142
492.4114	14	0.0133
492.5039	27	0.0157
492.6773	18	0.0104
493.2864	11	0.0049
495.1500	23	0.014
496.6466	17	0.0135
498.8006	26	0.018
498.9060	21	0.0127
499.4083	17	0.0106
499.6556	12	0.0165
500.8433	11	0.00895
502.4563	17	0.0135
503.2255	30	0.013
504.0087	11	0.00716
504.7223	15	0.00661
504.9218	20	0.0132
505.4981	28	0.0131
505.6336	18	0.0126
505.7209	16	0.00687
506.5006	14	0.013
507.8418	16	0.00654
508.0558	10	0.00715
509.1980	14	0.00834
510.1417	9	0.00483
510.6899	20	0.00598
514.1987	25	0.0124
514.6760	24	0.0159
515.0528	23	0.0176
515.6908	21	0.0122
515.8617	12	0.00877
516.4064	15	0.0106
516.4502	13	0.0139
516.5148	642	0.0171
517.5164	87	0.014
519.4136	20	0.0132
519.8675	14	0.0115
520.0833	19	0.0167
520.3697	11	0.00708
521.0859	15	0.0064
521.2454	9	0.00488
521.7015	9	0.00504
522.0920	14	0.00864
522.6123	34	0.0141
526.6211	11	0.007
527.9451	19	0.0161
527.9978	14	0.00874
528.1965	19	0.0162
528.3491	9	0.00254
528.7336	10	0.00508
529.5202	25	0.0123
531.8128	10	0.00477
532.0587	14	0.00938
532.5086	876	0.0213
533.1718	19	0.0153
533.2494	13	0.0067
533.4023	20	0.0139
533.5118	230	0.0146
533.8261	12	0.0148
534.4708	15	0.0144
534.5244	1679	0.0183
534.7575	17	0.00792
535.0923	10	0.00496
535.5283	276	0.0171
535.5840	17	0.00255
536.2565	27	0.0146
536.5310	17	0.00816
538.4681	23	0.0137
538.5312	45	0.0139
539.1132	18	0.0135
540.7494	10	0.0102
542.9778	17	0.0145
543.1542	19	0.0101
544.0329	16	0.0112
544.3455	14	0.0068
544.4232	25	0.011
546.4864	18	0.00806
546.5252	101	0.0158
546.6937	13	0.00613
547.5140	17	0.00426
547.5591	10	0.00484
550.7524	19	0.0217
552.4205	12	0.00723
556.7114	12	0.00738
559.3887	9	0.00522
559.5111	14	0.0166
560.4769	23	0.0132
561.5779	14	0.00938
563.3085	27	0.011
563.4341	26	0.0106
563.5964	16	0.00961
563.7822	13	0.0175
563.8211	18	0.0128
564.2020	15	0.00983
564.2476	19	0.0189
564.3623	12	0.00677
564.4215	26	0.00781
564.4619	40	0.00898
564.5354	5591	0.0204
564.6217	21	0.00613
564.6577	10	0.0051
564.7096	18	0.0164
564.7859	12	0.00498
564.8133	9	0.00508
564.8659	10	0.0074
564.9199	10	0.0051
565.2554	13	0.00886
565.3025	17	0.00917
565.3528	9	0.00508
565.4156	9	0.00509
565.4484	27	0.00744
565.5384	1025	0.0207
565.7098	10	0.0051
565.7333	11	0.00512
565.7820	13	0.0145
565.8079	11	0.00758
566.0160	20	0.0111
566.3721	15	0.00673
568.1447	9	0.00773
568.1842	14	0.00618
571.2919	17	0.0121
573.2481	10	0.00514
585.3805	9	0.00534
853.5922	23	0.0172
860.5928	12	0.00924
864.1943	12	0.0114
866.9937	9	0.0063
867.8242	17	0.013
875.8001	9	0.0134
875.8666	16	0.0137
876.1660	16	0.0113
876.7710	13	0.0126
879.3250	14	0.0061
883.1732	15	0.00913
885.2128	13	0.0124
898.3731	15	0.0198
899.1130	35	0.0145
907.9944	28	0.0182
914.0652	16	0.0243
914.3115	16	0.0118
917.4056	10	0.00919
918.2845	30	0.0138
920.1151	14	0.00884
922.1221	18	0.0181
924.6371	12	0.0154
926.5654	12	0.00909
928.7515	13	0.00598
931.3271	11	0.00611
933.0615	15	0.0244
933.2825	15	0.00852
933.9541	11	0.00995
935.2233	15	0.0183
943.2074	15	0.00826
963.7655	15	0.0216
972.9814	22	0.0265
995.5807	16	0.0189
998.4365	9	0.00676
1007.8825	16	0.0221
1428.0021	10	0.00834
