239.2396	98	0.00562
313.2765	622	0.00959
339.2901	1146	0.0114
340.2913	352	0.00886
475.2787	198	0.0139
485.2885	96	0.00926
493.2885	148	0.00721
576.4266	158	0.00787
576.5354	112	0.00769
576.5657	108	0.00752
577.2656	134	0.00794
577.3148	104	0.0323
577.3856	176	0.00879
577.4117	168	0.0173
577.4382	322	0.00988
577.5191	77772	0.0104
577.6651	492	0.0111
577.7064	138	0.0153
577.7738	272	0.0123
577.8862	232	0.0119
577.9554	116	0.00632
577.9967	140	0.0133
578.0418	134	0.0101
578.0852	112	0.0165
578.1197	322	0.0147
578.3706	98	0.0137
578.5223	20882	0.0136
578.6593	136	0.0125
578.7844	142	0.00798
578.8485	116	0.0161
579.5244	2356	0.0162
580.5268	212	0.0205
713.5083	108	0.00857
714.5095	118	0.00958
