313.2754	102	0.00878
577.5183	14426	0.0127
578.0420	142	0.00785
578.5221	3598	0.0178
579.5259	398	0.0094
743.0754	110	0.00933
760.5782	146	0.0188
760.8604	118	0.00965
760.8972	116	0.0115
761.0077	112	0.00794
761.5917	336	0.0195
761.9315	100	0.014
762.0207	98	0.018
762.1401	186	0.00808
762.3466	146	0.0111
762.4419	160	0.0366
762.5283	88064	0.0134
762.6499	144	0.0232
762.6945	580	0.0117
762.7545	208	0.0152
762.8306	386	0.0239
762.8859	210	0.00976
762.9326	222	0.0178
762.9814	234	0.0112
763.0622	166	0.0192
763.0926	220	0.0228
763.1303	118	0.027
763.2153	362	0.0286
763.3609	322	0.0138
763.4693	140	0.0181
763.5301	30630	0.0161
763.6763	194	0.0208
763.7504	106	0.0253
763.8472	112	0.022
763.8888	108	0.0109
763.9635	98	0.0318
764.0704	160	0.0205
764.5333	4244	0.0205
765.5360	176	0.0121
766.1781	98	0.00788
1273.0757	120	0.0121
