104.1076	1728	0.00549
124.9996	1130	0.00617
183.9246	106	0.00661
183.9695	150	0.00435
184.0292	218	0.00866
184.0447	230	0.00386
184.0729	188994	0.00522
184.1252	120	0.0039
184.1552	424	0.0111
184.1721	176	0.0037
184.2192	332	0.0158
184.2508	204	0.00364
184.2661	114	0.0192
184.2882	186	0.00918
184.3358	204	0.0093
184.3522	178	0.00927
184.3729	132	0.00531
184.3915	196	0.0184
184.4113	340	0.00635
184.6134	142	0.00505
184.7363	110	0.00465
185.0762	7072	0.00727
186.0783	556	0.00557
288.9177	226	0.00593
296.8341	122	0.00558
506.5372	98	0.00759
672.7819	102	0.00951
713.5967	1382	0.0265
714.5967	1000	0.0215
715.6007	184	0.01
729.5873	182	0.011
729.9578	96	0.0183
730.0264	238	0.0121
730.0601	196	0.0266
730.0998	162	0.0199
730.1594	178	0.00997
730.2312	232	0.0168
730.3037	164	0.0101
730.3466	222	0.018
730.4221	102	0.0495
730.4522	144	0.0282
730.4871	154	0.00996
730.5566	174	0.0193
730.5896	318	0.0171
730.6187	224	0.0243
730.6638	168	0.0179
730.7089	148	0.0184
730.7912	122	0.00831
730.8325	204	0.015
730.8950	172	0.017
730.9320	140	0.0204
730.9622	122	0.02
731.0020	192	0.0224
731.0996	202	0.0107
731.1433	140	0.0178
731.1839	194	0.0276
731.2235	168	0.0183
731.2705	166	0.00842
731.3021	194	0.022
731.3435	286	0.0208
731.3878	320	0.0311
731.4354	422	0.0382
731.5073	482	0.0449
731.6055	277026	0.014
731.6579	3168	0.0245
731.7685	2606	0.0139
731.8504	362	0.0309
731.9007	1424	0.0381
732.0365	976	0.0368
732.1543	624	0.0253
732.2788	2024	0.0332
732.3302	524	0.0265
732.3952	308	0.0261
732.4560	360	0.0233
732.4974	364	0.00638
732.6082	110842	0.0127
732.7105	302	0.0107
732.7745	688	0.02
732.8125	486	0.0187
732.8926	506	0.0291
733.0311	210	0.0201
733.0873	196	0.0189
733.1578	176	0.0329
733.2188	250	0.0219
733.2454	340	0.0146
733.2801	348	0.0261
733.3445	198	0.0239
733.3887	172	0.00907
733.4478	194	0.0216
733.5211	268	0.0148
733.6104	13882	0.0181
733.7370	198	0.0145
733.8062	154	0.033
733.8475	116	0.015
733.9039	104	0.0213
733.9413	128	0.00806
733.9729	102	0.0188
734.0710	130	0.0125
734.2641	130	0.0117
734.3756	118	0.0152
734.4894	152	0.0155
734.6171	550	0.0202
735.1685	126	0.0187
735.3445	98	0.00897
736.3140	118	0.00772
736.6231	184	0.0105
