723.4910	456	0.0118
779.5611	126	0.017
780.0572	426	0.0224
780.5592	1402	0.0175
780.8985	134	0.0104
781.0249	132	0.0117
781.0661	666	0.0122
781.2241	280	0.00948
781.4951	98	0.00893
781.5603	302	0.0293
781.6189	104	0.021
781.7485	118	0.0178
782.0546	216	0.0112
782.2272	136	0.0142
782.3683	188	0.0196
782.4755	254	0.0104
782.5672	62778	0.0152
782.7360	306	0.0172
782.7789	248	0.0112
782.8386	174	0.0295
782.8907	168	0.0198
782.9296	112	0.0119
782.9830	190	0.0216
783.0640	1570	0.0154
783.1296	98	0.0216
783.1778	108	0.0177
783.2246	166	0.0107
783.2666	230	0.0271
783.3339	132	0.026
783.3651	130	0.0144
783.3986	132	0.0216
783.4430	190	0.0143
783.5062	186	0.0167
783.5700	19946	0.0204
783.8220	106	0.0141
783.8569	130	0.016
783.9522	126	0.0159
784.0670	220	0.0216
784.1847	128	0.00758
784.3002	98	0.0136
784.4884	114	0.00997
784.5711	3052	0.0211
784.6786	116	0.00607
785.5758	220	0.0336
1293.1009	98	0.0134
