95.0851	592	0.00406
97.1007	156	0.0065
109.1013	446	0.00574
111.1156	282	0.00496
121.1012	278	0.00411
124.0147	166	0.00669
135.1131	176	0.00389
142.0250	132	0.00407
239.2354	300	0.0146
247.2397	106	0.0101
265.2523	294	0.00707
266.2576	112	0.00582
282.2767	1258	0.00793
308.2936	1400	0.0132
309.2948	226	0.0131
313.2720	832	0.011
339.2874	722	0.0154
340.2933	112	0.011
394.2443	190	0.00651
418.2677	536	0.0191
419.2730	130	0.00687
436.2807	2002	0.0134
437.2877	408	0.0174
444.2873	190	0.00804
454.2910	1822	0.0119
455.2944	490	0.023
462.2955	1088	0.017
463.3000	290	0.0139
480.3067	1562	0.0126
481.3108	142	0.0207
501.2736	102	0.00795
575.3797	96	0.00881
576.1748	142	0.00848
576.2178	116	0.0137
576.2620	130	0.0239
576.3164	360	0.0205
576.3474	410	0.0287
576.3865	306	0.0231
576.4281	356	0.0196
576.4658	368	0.0163
576.5003	356	0.0176
576.5548	192	0.0358
576.5941	144	0.0232
576.6674	232	0.0233
576.7076	330	0.0109
576.7625	212	0.0146
576.8225	278	0.0181
576.8581	286	0.0142
576.9040	196	0.0166
576.9442	182	0.022
576.9820	234	0.0141
577.0324	210	0.0126
577.0707	158	0.0185
577.1223	226	0.00818
577.1405	180	0.0282
577.1976	150	0.0366
577.2935	340	0.0227
577.3422	458	0.00587
577.3768	630	0.0298
577.4130	938	0.019
577.4394	928	0.0176
577.5185	445350	0.0107
577.5690	4440	0.0202
577.6629	4986	0.0126
577.6927	664	0.0279
577.7775	2790	0.0288
577.8998	2070	0.0302
578.0057	1424	0.0237
578.1170	3840	0.0258
578.2316	576	0.0304
578.2791	650	0.0234
578.3291	464	0.022
578.3773	446	0.0175
578.4203	578	0.0271
578.4474	446	0.0225
578.4693	506	0.0239
578.5220	156280	0.0118
578.5609	2468	0.0202
578.6080	312	0.0205
578.6668	1244	0.0157
578.7036	668	0.0174
578.7817	626	0.0284
578.8708	556	0.0264
578.9005	348	0.0368
578.9656	448	0.00841
579.0053	314	0.0294
579.0308	370	0.0278
579.1177	710	0.0275
579.2243	400	0.018
579.3128	240	0.0175
579.3896	188	0.0175
579.4199	340	0.0138
579.5242	16592	0.0131
579.5886	304	0.0183
579.6317	278	0.0286
579.6722	138	0.0143
579.7308	140	0.0112
579.7523	208	0.0127
579.7786	140	0.018
579.8303	246	0.00986
579.8695	160	0.0211
579.8994	188	0.0198
580.0345	132	0.0149
580.0666	192	0.00814
580.0983	148	0.0203
580.1585	120	0.0407
580.2663	126	0.015
580.3098	200	0.0138
580.4632	122	0.0119
580.5269	1012	0.0179
580.6453	144	0.0112
580.6928	140	0.0139
581.0332	96	0.00894
581.1729	136	0.00849
581.8147	116	0.0131
582.0821	114	0.0138
675.5106	128	0.00914
707.1481	98	0.00906
716.9863	138	0.0104
717.0789	130	0.0186
717.1171	166	0.0141
717.1711	116	0.0214
717.2338	122	0.026
717.2875	132	0.019
717.3514	116	0.0278
717.4031	256	0.011
717.5343	130	0.021
717.5998	116	0.0254
717.7456	98	0.0186
717.8094	122	0.0215
717.8619	112	0.0163
717.9181	108	0.0207
717.9870	122	0.0211
718.0225	96	0.0075
718.0832	134	0.0268
718.1268	148	0.0174
718.2530	264	0.0109
718.2898	322	0.02
718.3320	268	0.0131
718.3680	248	0.0235
718.3985	178	0.0327
718.5380	218040	0.0135
718.5826	2946	0.0353
718.6996	2050	0.0185
718.7424	306	0.0258
718.8263	1104	0.0316
718.9614	1082	0.0182
719.0235	228	0.0166
719.0919	542	0.0386
719.1434	276	0.028
719.2055	1434	0.0334
719.3054	194	0.0245
719.3555	436	0.0181
719.3972	196	0.0273
719.4345	306	0.0191
719.5408	79378	0.0128
719.6464	232	0.0143
719.6989	438	0.0185
719.7421	140	0.0327
719.7767	162	0.0224
719.8281	388	0.0161
719.8658	308	0.0211
719.9225	250	0.0152
719.9505	266	0.0298
719.9974	242	0.016
720.0345	316	0.011
720.0612	250	0.0126
720.1118	160	0.018
720.1445	332	0.0137
720.2154	222	0.024
720.3470	138	0.0141
720.3880	126	0.0243
720.4140	218	0.00972
720.5444	9444	0.0183
720.6702	122	0.0211
720.7480	120	0.0155
720.8581	124	0.0327
720.9210	168	0.0141
721.0998	104	0.0136
721.1472	100	0.0203
721.4974	216	0.012
721.5453	350	0.0336
1171.5742	102	0.0115
1220.2202	96	0.0117
